Time,_date,Load - Residential - space heating,Load - Residential - hot water,Load - Tertiary - space heating,Load - Tertiary - hot water
14/01/2021 07:00,14/01/2050 00:00,192.137287,14991.4,0.033215036,20.8171
14/01/2021 08:00,14/01/2050 00:00,189.8860423,19647.2,0.029011353,23.89
14/01/2021 09:00,14/01/2050 00:00,181.2679367,18871.2,0.02483426,27.6568
14/01/2021 10:00,14/01/2050 00:00,170.7794999,14474.1,0.02157369,30.5359
14/01/2021 11:00,14/01/2050 00:00,158.529506,11887.6,0.019278361,31.609
14/01/2021 12:00,14/01/2050 00:00,149.4690128,11111.6,0.017790645,31.3681
14/01/2021 13:00,14/01/2050 00:00,141.6880517,10852.9,0.016758476,30.6883
14/01/2021 14:00,14/01/2050 00:00,138.7907753,10852.9,0.01625438,30.1743
14/01/2021 15:00,14/01/2050 00:00,145.7338226,9818.32,0.016821265,29.3384
14/01/2021 16:00,14/01/2050 00:00,154.3062806,8783.7,0.017584043,27.6442
14/01/2021 17:00,14/01/2050 00:00,165.2530298,7749.07,0.018229156,25.6679
14/01/2021 18:00,14/01/2050 00:00,171.6115311,11370.2,0.01839422,24.3143
14/01/2021 19:00,14/01/2050 00:00,178.947247,13698.1,0.018867742,23.8443
14/01/2021 20:00,14/01/2050 00:00,187.8583527,16284.7,0.020166598,23.7206
14/01/2021 21:00,14/01/2050 00:00,189.2577376,13439.5,0.02210874,23.6658
14/01/2021 22:00,14/01/2050 00:00,188.4761666,13439.5,0.02511215,22.5497
14/01/2021 23:00,14/01/2050 00:00,184.0123771,10335.6,0.028621578,20.8995
15/01/2021 00:00,15/01/2050 00:00,175.643535,6207.72,0.033250584,18.5401
15/01/2021 01:00,15/01/2050 00:00,172.6922118,5426.46,0.035241994,17.3193
15/01/2021 02:00,15/01/2050 00:00,167.3128588,2845.21,0.035815182,16.5554
15/01/2021 03:00,15/01/2050 00:00,166.7961071,1551.93,0.036499498,16.5631
15/01/2021 04:00,15/01/2050 00:00,168.0495967,775.965,0.036764924,16.7196
15/01/2021 05:00,15/01/2050 00:00,167.5153954,1034.62,0.036060545,17.4782
15/01/2021 06:00,15/01/2050 00:00,165.7345866,1810.58,0.033844866,18.351
15/01/2021 07:00,15/01/2050 00:00,163.6526867,3103.86,0.030445419,19.6573
15/01/2021 08:00,15/01/2050 00:00,159.0360808,8276.95,0.026522837,21.5218
15/01/2021 09:00,15/01/2050 00:00,149.9148378,17071.2,0.022546287,23.841
15/01/2021 10:00,15/01/2050 00:00,138.6739026,24054.9,0.019351958,25.622
15/01/2021 11:00,15/01/2050 00:00,126.5211082,24313.6,0.017035822,26.3824
15/01/2021 12:00,15/01/2050 00:00,116.7519481,20951,0.015435361,26.4971
15/01/2021 13:00,15/01/2050 00:00,108.3090494,19916.4,0.014248291,26.2064
15/01/2021 14:00,15/01/2050 00:00,104.334271,21468.4,0.013593816,25.9319
15/01/2021 15:00,15/01/2050 00:00,110.2621266,20433.8,0.014098315,25.5776
15/01/2021 16:00,15/01/2050 00:00,117.9802509,20692.4,0.01478504,24.8871
15/01/2021 17:00,15/01/2050 00:00,127.862348,23020.3,0.015344774,23.9771
15/01/2021 18:00,15/01/2050 00:00,137.2799658,27417.5,0.015639426,23.2344
15/01/2021 19:00,15/01/2050 00:00,146.8927715,28969.4,0.016109916,22.7963
15/01/2021 20:00,15/01/2050 00:00,157.4308721,24572.2,0.017287874,22.4731
15/01/2021 21:00,15/01/2050 00:00,163.4008246,17071.2,0.019531609,22.292
15/01/2021 22:00,15/01/2050 00:00,167.5640783,10346.2,0.023079343,21.5127
15/01/2021 23:00,15/01/2050 00:00,168.4634792,6725.03,0.027501481,20.3493
16/01/2021 00:00,16/01/2050 00:00,165.4709182,8014.79,0.03132722,18.1587
16/01/2021 01:00,16/01/2050 00:00,167.4725706,5173.1,0.034713636,17.1867
16/01/2021 02:00,16/01/2050 00:00,167.1359429,4138.48,0.036808113,16.4261
16/01/2021 03:00,16/01/2050 00:00,170.9544524,2845.21,0.038439538,16.4337
16/01/2021 04:00,16/01/2050 00:00,176.6521739,1293.28,0.039515355,16.5374
16/01/2021 05:00,16/01/2050 00:00,180.4222617,1034.62,0.039580379,17.1581
16/01/2021 06:00,16/01/2050 00:00,180.9951078,775.965,0.037662305,17.7552
16/01/2021 07:00,16/01/2050 00:00,181.509208,2327.9,0.034447868,18.6756
16/01/2021 08:00,16/01/2050 00:00,179.7990937,8276.95,0.030527436,19.8068
16/01/2021 09:00,16/01/2050 00:00,164.6565073,17329.9,0.025336279,21.2734
16/01/2021 10:00,16/01/2050 00:00,147.4531157,27676.1,0.021303455,22.3194
16/01/2021 11:00,16/01/2050 00:00,129.2082285,30004,0.018380614,22.8119
16/01/2021 12:00,16/01/2050 00:00,122.5307115,29228,0.017174734,22.9436
16/01/2021 13:00,16/01/2050 00:00,116.95896,24830.9,0.016226863,22.7855
16/01/2021 14:00,16/01/2050 00:00,115.8554392,21468.4,0.015734794,22.4273
16/01/2021 15:00,16/01/2050 00:00,125.014009,15519.3,0.01629035,21.9162
16/01/2021 16:00,16/01/2050 00:00,135.9375256,10346.2,0.017009983,21.1603
16/01/2021 17:00,16/01/2050 00:00,149.1443253,8276.95,0.017615799,20.4718
16/01/2021 18:00,16/01/2050 00:00,156.2130927,10346.2,0.017630973,20.1437
16/01/2021 19:00,16/01/2050 00:00,163.8887636,13967.4,0.018007495,20.2157
16/01/2021 20:00,16/01/2050 00:00,172.8223173,14484.7,0.01917597,20.38
16/01/2021 21:00,16/01/2050 00:00,179.5990341,13708.7,0.021600084,20.4551
16/01/2021 22:00,16/01/2050 00:00,184.4586293,13191.4,0.025251609,20.0245
16/01/2021 23:00,16/01/2050 00:00,185.7892561,10863.5,0.029901189,19.4166
17/01/2021 00:00,17/01/2050 00:00,184.3677523,8007.72,0.033107531,18.7029
17/01/2021 01:00,17/01/2050 00:00,188.7266657,3093.28,0.03651241,17.4246
17/01/2021 02:00,17/01/2050 00:00,190.2748453,1286.22,0.038730952,16.6558
17/01/2021 03:00,17/01/2050 00:00,195.9337195,255.128,0.040707286,16.6638
17/01/2021 04:00,17/01/2050 00:00,203.6850114,513.783,0.042159471,16.8621
17/01/2021 05:00,17/01/2050 00:00,209.2212476,1803.53,0.042537626,17.6905
17/01/2021 06:00,17/01/2050 00:00,206.7517514,6973.1,0.039620819,18.8318
17/01/2021 07:00,17/01/2050 00:00,204.4332891,14991.4,0.03533069,20.8171
17/01/2021 08:00,17/01/2050 00:00,200.0741566,19647.2,0.030497305,23.89
17/01/2021 09:00,17/01/2050 00:00,180.0587705,18871.2,0.024682571,27.6568
17/01/2021 10:00,17/01/2050 00:00,158.0643643,14474.1,0.020190081,30.5359
17/01/2021 11:00,17/01/2050 00:00,134.8492544,11887.6,0.016909106,31.609
17/01/2021 12:00,17/01/2050 00:00,126.7588907,11111.6,0.01562819,31.3681
17/01/2021 13:00,17/01/2050 00:00,119.864249,10852.9,0.014744003,30.6883
17/01/2021 14:00,17/01/2050 00:00,117.5488171,10852.9,0.014320593,30.1743
17/01/2021 15:00,17/01/2050 00:00,125.8852812,9818.32,0.015002723,29.3384
17/01/2021 16:00,17/01/2050 00:00,135.8937058,8783.7,0.015860275,27.6442
17/01/2021 17:00,17/01/2050 00:00,148.2334269,7749.07,0.016619093,25.6679
17/01/2021 18:00,17/01/2050 00:00,154.6863993,11370.2,0.016745075,24.3143
17/01/2021 19:00,17/01/2050 00:00,161.687294,13698.1,0.017145446,23.8443
17/01/2021 20:00,17/01/2050 00:00,169.9227682,16284.7,0.0182994,23.7206
17/01/2021 21:00,17/01/2050 00:00,174.8266337,13439.5,0.020464017,23.6658
17/01/2021 22:00,17/01/2050 00:00,177.7425185,13439.5,0.023712613,22.5497
17/01/2021 23:00,17/01/2050 00:00,177.1863026,10335.6,0.027583815,20.8995
18/01/2021 00:00,18/01/2050 00:00,176.0497416,8007.72,0.03163488,18.7029
18/01/2021 01:00,18/01/2050 00:00,180.3339917,3093.28,0.034913771,17.4246
18/01/2021 02:00,18/01/2050 00:00,182.0049564,1286.22,0.03706506,16.6558
18/01/2021 03:00,18/01/2050 00:00,184.5954422,255.128,0.038361748,16.6638
18/01/2021 04:00,18/01/2050 00:00,189.1444651,513.783,0.039138485,16.8621
18/01/2021 05:00,18/01/2050 00:00,191.639402,1803.53,0.038913686,17.6905
18/01/2021 06:00,18/01/2050 00:00,190.5743768,6973.1,0.036490871,18.8318
18/01/2021 07:00,18/01/2050 00:00,189.5029416,14991.4,0.032761811,20.8171
18/01/2021 08:00,18/01/2050 00:00,186.2494151,19647.2,0.028480652,23.89
18/01/2021 09:00,18/01/2050 00:00,176.5812969,18871.2,0.024246069,27.6568
18/01/2021 10:00,18/01/2050 00:00,164.9860496,14474.1,0.020944414,30.5359
18/01/2021 11:00,18/01/2050 00:00,151.8062451,11887.6,0.01861059,31.609
18/01/2021 12:00,18/01/2050 00:00,141.9525528,11111.6,0.017080786,31.3681
18/01/2021 13:00,18/01/2050 00:00,133.403405,10852.9,0.016000495,30.6883
18/01/2021 14:00,18/01/2050 00:00,129.6448074,10852.9,0.015428605,30.1743
18/01/2021 15:00,18/01/2050 00:00,134.6957939,9818.32,0.015814849,29.3384
18/01/2021 16:00,18/01/2050 00:00,141.3890692,8783.7,0.016377583,27.6442
18/01/2021 17:00,18/01/2050 00:00,150.4680991,7749.07,0.016831413,25.6679
18/01/2021 18:00,18/01/2050 00:00,158.3783931,11370.2,0.0171057,24.3143
18/01/2021 19:00,18/01/2050 00:00,166.9430447,13698.1,0.01767046,23.8443
18/01/2021 20:00,18/01/2050 00:00,176.834368,16284.7,0.019019176,23.7206
18/01/2021 21:00,18/01/2050 00:00,183.714815,13439.5,0.021477028,23.6658
18/01/2021 22:00,18/01/2050 00:00,188.6191319,13439.5,0.025130793,22.5497
18/01/2021 23:00,18/01/2050 00:00,189.9045041,10335.6,0.029517395,20.8995
19/01/2021 00:00,19/01/2050 00:00,193.0259283,8007.72,0.034640302,18.7029
19/01/2021 01:00,19/01/2050 00:00,202.295768,3093.28,0.039097236,17.4246
19/01/2021 02:00,19/01/2050 00:00,208.5716729,1286.22,0.042416891,16.6558
19/01/2021 03:00,19/01/2050 00:00,209.997412,255.128,0.043617015,16.6638
19/01/2021 04:00,19/01/2050 00:00,213.5715804,513.783,0.04421408,16.8621
19/01/2021 05:00,19/01/2050 00:00,214.7603127,1803.53,0.043679772,17.6905
19/01/2021 06:00,19/01/2050 00:00,209.5921432,6973.1,0.040170555,18.8318
19/01/2021 07:00,19/01/2050 00:00,204.5642291,14991.4,0.035353221,20.8171
19/01/2021 08:00,19/01/2050 00:00,197.4202431,19647.2,0.030110326,23.89
19/01/2021 09:00,19/01/2050 00:00,177.9791617,18871.2,0.024421579,27.6568
19/01/2021 10:00,19/01/2050 00:00,156.5513933,14474.1,0.020024791,30.5359
19/01/2021 11:00,19/01/2050 00:00,133.9508336,11887.6,0.016818142,31.609
19/01/2021 12:00,19/01/2050 00:00,127.0702541,11111.6,0.015658235,31.3681
19/01/2021 13:00,19/01/2050 00:00,121.3520663,10852.9,0.014883323,30.6883
19/01/2021 14:00,19/01/2050 00:00,120.1766217,10852.9,0.014563059,30.1743
19/01/2021 15:00,19/01/2050 00:00,133.4426555,9818.32,0.01569986,29.3384
19/01/2021 16:00,19/01/2050 00:00,148.4410896,8783.7,0.017037729,27.6442
19/01/2021 17:00,19/01/2050 00:00,165.8528238,7749.07,0.01828564,25.6679
19/01/2021 18:00,19/01/2050 00:00,173.0895469,11370.2,0.018537799,24.3143
19/01/2021 19:00,19/01/2050 00:00,181.3516687,13698.1,0.019107293,23.8443
19/01/2021 20:00,19/01/2050 00:00,191.194203,16284.7,0.02051369,23.7206
19/01/2021 21:00,19/01/2050 00:00,201.6291692,13439.5,0.023518723,23.6658
19/01/2021 22:00,19/01/2050 00:00,210.1362362,13439.5,0.027937457,22.5497
19/01/2021 23:00,19/01/2050 00:00,214.830592,10335.6,0.033308191,20.8995
20/01/2021 00:00,20/01/2050 00:00,216.3192683,8007.72,0.038763829,18.7029
20/01/2021 01:00,20/01/2050 00:00,224.8609671,3093.28,0.043396866,17.4246
20/01/2021 02:00,20/01/2050 00:00,229.9183482,1286.22,0.046717916,16.6558
20/01/2021 03:00,20/01/2050 00:00,233.0887957,255.128,0.048395348,16.6638
20/01/2021 04:00,20/01/2050 00:00,238.6104454,513.783,0.049418761,16.8621
20/01/2021 05:00,20/01/2050 00:00,241.3991786,1803.53,0.049173792,17.6905
20/01/2021 06:00,20/01/2050 00:00,236.6984984,6973.1,0.045418481,18.8318
20/01/2021 07:00,20/01/2050 00:00,232.3867377,14991.4,0.040141976,20.8171
20/01/2021 08:00,20/01/2050 00:00,226.4931654,19647.2,0.034347892,23.89
20/01/2021 09:00,20/01/2050 00:00,207.5731662,18871.2,0.028125946,27.6568
20/01/2021 10:00,20/01/2050 00:00,186.8516285,14474.1,0.023311512,30.5359
20/01/2021 11:00,20/01/2050 00:00,163.9794047,11887.6,0.019817366,31.609
20/01/2021 12:00,20/01/2050 00:00,154.8071336,11111.6,0.018291926,31.3681
20/01/2021 13:00,20/01/2050 00:00,146.9293782,10852.9,0.017234542,30.6883
20/01/2021 14:00,20/01/2050 00:00,143.9647906,10852.9,0.016717785,30.1743
20/01/2021 15:00,20/01/2050 00:00,156.6699583,9818.32,0.017808903,29.3384
20/01/2021 16:00,20/01/2050 00:00,171.0597601,8783.7,0.019133994,27.6442
20/01/2021 17:00,20/01/2050 00:00,187.8144206,7749.07,0.020345738,25.6679
20/01/2021 18:00,20/01/2050 00:00,196.4878568,11370.2,0.020804646,24.3143
20/01/2021 19:00,20/01/2050 00:00,206.6115764,13698.1,0.021620378,23.8443
20/01/2021 20:00,20/01/2050 00:00,219.0307888,16284.7,0.023408988,23.7206
20/01/2021 21:00,20/01/2050 00:00,229.5763106,13439.5,0.026705086,23.6658
20/01/2021 22:00,20/01/2050 00:00,237.9401865,13439.5,0.031567505,22.5497
20/01/2021 23:00,20/01/2050 00:00,242.0411978,10335.6,0.03745025,20.8995
21/01/2021 00:00,21/01/2050 00:00,238.7377907,8007.72,0.042732969,18.7029
21/01/2021 01:00,21/01/2050 00:00,243.3291843,3093.28,0.046917478,17.4246
21/01/2021 02:00,21/01/2050 00:00,244.0386996,1286.22,0.049563535,16.6558
21/01/2021 03:00,21/01/2050 00:00,247.8844691,255.128,0.051457484,16.6638
21/01/2021 04:00,21/01/2050 00:00,254.1986902,513.783,0.052659287,16.8621
21/01/2021 05:00,21/01/2050 00:00,257.605144,1803.53,0.052515781,17.6905
21/01/2021 06:00,21/01/2050 00:00,255.447043,6973.1,0.049049002,18.8318
21/01/2021 07:00,21/01/2050 00:00,253.9808943,14991.4,0.043860733,20.8171
21/01/2021 08:00,21/01/2050 00:00,251.3562972,19647.2,0.037973489,23.89
21/01/2021 09:00,21/01/2050 00:00,225.6738926,18871.2,0.030386215,27.6568
21/01/2021 10:00,21/01/2050 00:00,198.3995915,14474.1,0.024554988,30.5359
21/01/2021 11:00,21/01/2050 00:00,168.8532954,11887.6,0.020297886,31.609
21/01/2021 12:00,21/01/2050 00:00,160.5773059,11111.6,0.018831481,31.3681
21/01/2021 13:00,21/01/2050 00:00,153.5451847,10852.9,0.017832175,30.6883
21/01/2021 14:00,21/01/2050 00:00,151.4560449,10852.9,0.017384696,30.1743
21/01/2021 15:00,21/01/2050 00:00,167.2981248,9818.32,0.018761966,29.3384
21/01/2021 16:00,21/01/2050 00:00,184.7400526,8783.7,0.020391713,27.6442
21/01/2021 17:00,21/01/2050 00:00,204.6581956,7749.07,0.021919632,25.6679
21/01/2021 18:00,21/01/2050 00:00,214.7118297,11370.2,0.022565917,24.3143
21/01/2021 19:00,21/01/2050 00:00,226.5393302,13698.1,0.023600799,23.8443
21/01/2021 20:00,21/01/2050 00:00,241.1988567,16284.7,0.025714831,23.7206
21/01/2021 21:00,21/01/2050 00:00,252.7988761,13439.5,0.02935528,23.6658
21/01/2021 22:00,21/01/2050 00:00,262.0650981,13439.5,0.034721351,22.5497
21/01/2021 23:00,21/01/2050 00:00,266.7475471,10335.6,0.041216298,20.8995
22/01/2021 00:00,22/01/2050 00:00,262.353861,6207.72,0.049423857,18.5401
22/01/2021 01:00,22/01/2050 00:00,266.7359297,5426.46,0.0541219,17.3193
22/01/2021 02:00,22/01/2050 00:00,266.7636734,2845.21,0.056858663,16.5554
22/01/2021 03:00,22/01/2050 00:00,266.385578,1551.93,0.058187172,16.5631
22/01/2021 04:00,22/01/2050 00:00,268.6115316,775.965,0.05886854,16.7196
22/01/2021 05:00,22/01/2050 00:00,267.7032797,1034.62,0.057996795,17.4782
22/01/2021 06:00,22/01/2050 00:00,262.188606,1810.58,0.053778479,18.351
22/01/2021 07:00,22/01/2050 00:00,257.4051821,3103.86,0.047795265,19.6573
22/01/2021 08:00,22/01/2050 00:00,251.4254847,8276.95,0.041117289,21.5218
22/01/2021 09:00,22/01/2050 00:00,234.0946721,17071.2,0.033942594,23.841
22/01/2021 10:00,22/01/2050 00:00,215.2464853,24054.9,0.028253358,25.622
22/01/2021 11:00,22/01/2050 00:00,193.4636753,24313.6,0.024084761,26.3824
22/01/2021 12:00,22/01/2050 00:00,181.5790881,20951,0.021886197,26.4971
22/01/2021 13:00,22/01/2050 00:00,171.1128226,19916.4,0.020256614,26.2064
22/01/2021 14:00,22/01/2050 00:00,165.8587212,21468.4,0.019383783,25.9319
22/01/2021 15:00,22/01/2050 00:00,168.9121157,20433.8,0.019689223,25.5776
22/01/2021 16:00,22/01/2050 00:00,173.6422712,20692.4,0.020238466,24.8871
22/01/2021 17:00,22/01/2050 00:00,180.8652772,23020.3,0.020606206,23.9771
22/01/2021 18:00,22/01/2050 00:00,187.5584238,27417.5,0.020740648,23.2344
22/01/2021 19:00,22/01/2050 00:00,195.6093538,28969.4,0.021110475,22.7963
22/01/2021 20:00,22/01/2050 00:00,205.5720229,24572.2,0.022385295,22.4731
22/01/2021 21:00,22/01/2050 00:00,213.1227738,17071.2,0.025308368,22.292
22/01/2021 22:00,22/01/2050 00:00,218.5117988,10346.2,0.029930124,21.5127
22/01/2021 23:00,22/01/2050 00:00,219.8500962,6725.03,0.035685858,20.3493
23/01/2021 00:00,23/01/2050 00:00,221.0745491,8014.79,0.041688946,18.1587
23/01/2021 01:00,23/01/2050 00:00,229.4600114,5173.1,0.04734157,17.1867
23/01/2021 02:00,23/01/2050 00:00,234.3715134,4138.48,0.05144222,16.4261
23/01/2021 03:00,23/01/2050 00:00,237.2680861,2845.21,0.053278856,16.4337
23/01/2021 04:00,23/01/2050 00:00,242.5794469,1293.28,0.054329023,16.5374
23/01/2021 05:00,23/01/2050 00:00,245.0431671,1034.62,0.053985985,17.1581
23/01/2021 06:00,23/01/2050 00:00,237.9284402,775.965,0.049642192,17.7552
23/01/2021 07:00,23/01/2050 00:00,231.2184385,2327.9,0.043836442,18.6756
23/01/2021 08:00,23/01/2050 00:00,222.8149938,8276.95,0.037481175,19.8068
23/01/2021 09:00,23/01/2050 00:00,203.3108121,17329.9,0.030735777,21.2734
23/01/2021 10:00,23/01/2050 00:00,182.0164493,27676.1,0.025515918,22.3194
23/01/2021 11:00,23/01/2050 00:00,158.7383967,30004,0.021714013,22.8119
23/01/2021 12:00,23/01/2050 00:00,156.8631625,29228,0.020859966,22.9436
23/01/2021 13:00,23/01/2050 00:00,156.0302186,24830.9,0.020246715,22.7855
23/01/2021 14:00,23/01/2050 00:00,160.0112115,21468.4,0.02015367,22.4273
23/01/2021 15:00,23/01/2050 00:00,169.3442386,15519.3,0.020682197,21.9162
23/01/2021 16:00,23/01/2050 00:00,180.2506383,10346.2,0.021422249,21.1603
23/01/2021 17:00,23/01/2050 00:00,193.5848235,8276.95,0.022023066,20.4718
23/01/2021 18:00,23/01/2050 00:00,200.228156,10346.2,0.022089283,20.1437
23/01/2021 19:00,23/01/2050 00:00,208.4584644,13967.4,0.022610126,20.2157
23/01/2021 20:00,23/01/2050 00:00,218.9926633,14484.7,0.024127958,20.38
23/01/2021 21:00,23/01/2050 00:00,226.3931123,13708.7,0.027084496,20.4551
23/01/2021 22:00,23/01/2050 00:00,231.5108627,13191.4,0.031556651,20.0245
23/01/2021 23:00,23/01/2050 00:00,232.3532723,10863.5,0.037231897,19.4166
24/01/2021 00:00,24/01/2050 00:00,228.2668554,8007.72,0.040879012,18.7029
24/01/2021 01:00,24/01/2050 00:00,231.6788359,3093.28,0.044696361,17.4246
24/01/2021 02:00,24/01/2050 00:00,231.3864985,1286.22,0.047013762,16.6558
24/01/2021 03:00,24/01/2050 00:00,230.7026011,255.128,0.047901528,16.6638
24/01/2021 04:00,24/01/2050 00:00,232.293243,513.783,0.048105546,16.8621
24/01/2021 05:00,24/01/2050 00:00,231.2415022,1803.53,0.04707879,17.6905
24/01/2021 06:00,24/01/2050 00:00,225.1781421,6973.1,0.043187798,18.8318
24/01/2021 07:00,24/01/2050 00:00,219.3791791,14991.4,0.037902823,20.8171
24/01/2021 08:00,24/01/2050 00:00,211.7541403,19647.2,0.03219987,23.89
24/01/2021 09:00,24/01/2050 00:00,192.5957713,18871.2,0.026253427,27.6568
24/01/2021 10:00,24/01/2050 00:00,171.5243372,14474.1,0.021654468,30.5359
24/01/2021 11:00,24/01/2050 00:00,148.7718547,11887.6,0.018308058,31.609
24/01/2021 12:00,24/01/2050 00:00,139.7652391,11111.6,0.016873227,31.3681
24/01/2021 13:00,24/01/2050 00:00,132.04531,10852.9,0.015875522,30.6883
24/01/2021 14:00,24/01/2050 00:00,129.0371083,10852.9,0.015373401,30.1743
24/01/2021 15:00,24/01/2050 00:00,145.8476941,9818.32,0.016831592,29.3384
24/01/2021 16:00,24/01/2050 00:00,164.4086783,8783.7,0.018520262,27.6442
24/01/2021 17:00,24/01/2050 00:00,185.5232244,7749.07,0.020131379,25.6679
24/01/2021 18:00,24/01/2050 00:00,194.3440686,11370.2,0.020597311,24.3143
24/01/2021 19:00,24/01/2050 00:00,204.5751929,13698.1,0.021417949,23.8443
24/01/2021 20:00,24/01/2050 00:00,217.0434927,16284.7,0.023202312,23.7206
24/01/2021 21:00,24/01/2050 00:00,225.6761497,13439.5,0.026260254,23.6658
24/01/2021 22:00,24/01/2050 00:00,232.0670873,13439.5,0.030800337,22.5497
24/01/2021 23:00,24/01/2050 00:00,234.2279224,10335.6,0.036260359,20.8995
25/01/2021 00:00,25/01/2050 00:00,229.2049148,8007.72,0.041045094,18.7029
25/01/2021 01:00,25/01/2050 00:00,231.7135479,3093.28,0.044702977,17.4246
25/01/2021 02:00,25/01/2050 00:00,230.5595005,1286.22,0.046847113,16.6558
25/01/2021 03:00,25/01/2050 00:00,229.430177,255.128,0.047638205,16.6638
25/01/2021 04:00,25/01/2050 00:00,230.5414024,513.783,0.047741382,16.8621
25/01/2021 05:00,25/01/2050 00:00,229.0877816,1803.53,0.046634586,17.6905
25/01/2021 06:00,25/01/2050 00:00,223.670727,6973.1,0.042895942,18.8318
25/01/2021 07:00,25/01/2050 00:00,218.547576,14991.4,0.037759689,20.8171
25/01/2021 08:00,25/01/2050 00:00,211.5468341,19647.2,0.032169656,23.89
25/01/2021 09:00,25/01/2050 00:00,194.468704,18871.2,0.026487787,27.6568
25/01/2021 10:00,25/01/2050 00:00,175.5058918,14474.1,0.022085832,30.5359
25/01/2021 11:00,25/01/2050 00:00,154.6596011,11887.6,0.018894402,31.609
25/01/2021 12:00,25/01/2050 00:00,142.5651757,11111.6,0.017138836,31.3681
25/01/2021 13:00,25/01/2050 00:00,131.9704451,10852.9,0.015868626,30.6883
25/01/2021 14:00,25/01/2050 00:00,126.2124841,10852.9,0.015116207,30.1743
25/01/2021 15:00,25/01/2050 00:00,131.2086218,9818.32,0.015494452,29.3384
25/01/2021 16:00,25/01/2050 00:00,137.9246737,8783.7,0.016051779,27.6442
25/01/2021 17:00,25/01/2050 00:00,146.938294,7749.07,0.016495894,25.6679
25/01/2021 18:00,25/01/2050 00:00,153.7736534,11370.2,0.016655833,24.3143
25/01/2021 19:00,25/01/2050 00:00,161.2164035,13698.1,0.017098379,23.8443
25/01/2021 20:00,25/01/2050 00:00,169.8035155,16284.7,0.018286978,23.7206
25/01/2021 21:00,25/01/2050 00:00,177.5927156,13439.5,0.020779286,23.6658
25/01/2021 22:00,25/01/2050 00:00,183.5686919,13439.5,0.024472243,22.5497
25/01/2021 23:00,25/01/2050 00:00,186.017629,10335.6,0.028926443,20.8995
26/01/2021 00:00,26/01/2050 00:00,182.6567083,8007.72,0.032804611,18.7029
26/01/2021 01:00,26/01/2050 00:00,185.0012407,3093.28,0.035802785,17.4246
26/01/2021 02:00,26/01/2050 00:00,184.6062466,1286.22,0.037589062,16.6558
26/01/2021 03:00,26/01/2050 00:00,185.1842188,255.128,0.03848354,16.6638
26/01/2021 04:00,26/01/2050 00:00,187.7109438,513.783,0.038840717,16.8621
26/01/2021 05:00,26/01/2050 00:00,188.1994717,1803.53,0.038204994,17.6905
26/01/2021 06:00,26/01/2050 00:00,184.4290896,6973.1,0.035302483,18.8318
26/01/2021 07:00,26/01/2050 00:00,180.5319643,14991.4,0.03121849,20.8171
26/01/2021 08:00,26/01/2050 00:00,174.2171969,19647.2,0.026723248,23.89
26/01/2021 09:00,26/01/2050 00:00,159.4181178,18871.2,0.022085011,27.6568
26/01/2021 10:00,26/01/2050 00:00,142.5497593,14474.1,0.018487052,30.5359
